# ---$r/a_\mathrm{H}$---	---Y---
-0.129714 0.0768626
-0.119736 0.0831924
-0.109758 0.0901762
-0.0997799 0.0990379
-0.0898019 0.11066
-0.0798239 0.123529
-0.0698459 0.141857
-0.0598679 0.164953
-0.0498899 0.195079
-0.0399119 0.241427
-0.029934 0.313418
-0.019956 0.446235
-0.00997799 0.707107
0 1
0.00997799 0.707107
0.019956 0.446235
0.029934 0.313418
0.0399119 0.241427
0.0498899 0.195079
0.0598679 0.164953
0.0698459 0.141857
0.0798239 0.123529
0.0898019 0.11066
0.0997799 0.0990379
0.109758 0.0901762
0.119736 0.0831924
0.129714 0.0768626
0.139692 0.071147
0.14967 0.06648
0.159648 0.0622071
0.169626 0.0588134
0.179604 0.0554311
0.189582 0.0526019
0.19956 0.0498762
0.209538 0.0476129
0.219516 0.0459883
0.229494 0.0430278
0.239472 0.0414243
0.24945 0.0399601
0.259428 0.0386154
0.269406 0.0365341
0.279384 0.036069
0.289362 0.0349726
0.29934 0.0333414
0.309318 0.0317734
0.319296 0.0309079
0.329274 0.0301524
0.339252 0.0294031
0.34923 0.0286685
0.359208 0.0275425
0.369186 0.0273513
0.379164 0.0263403
0.389142 0.0257911
0.399119 0.0252618
0.409097 0.0244032
0.419075 0.0239375
0.429053 0.0235012
0.439031 0.0224407
0.449009 0.0223522
0.458987 0.0216937
0.468965 0.0210728
0.478943 0.0207432
0.488921 0.0204345
0.498899 0.0201371
0.508877 0.019605
0.518855 0.0193398
0.528833 0.0188527
0.538811 0.0183869
0.548789 0.0181721
0.558767 0.0177481
0.568745 0.017546
0.578723 0.0173522
0.588701 0.0169701
0.598679 0.016803
0.608657 0.0162702
0.618635 0.01612
0.628613 0.0157971
0.638591 0.0156584
0.648569 0.015363
0.658547 0.0152452
0.668525 0.0148098
0.678503 0.0146988
0.688481 0.0144478
0.698459 0.014355
0.708437 0.0141149
0.718415 0.0138912
0.728393 0.0136747
0.738371 0.0134623
0.748349 0.0133997
0.758327 0.0132088
0.768305 0.0128917
0.778283 0.0128463
0.788261 0.0126737
0.798239 0.0125118
0.808217 0.0123578
0.818195 0.0122086
0.828173 0.0120698
0.838151 0.0119413
0.848129 0.0118162
0.858107 0.0115836
0.868085 0.0114852
0.878063 0.0113978
0.888041 0.011213
0.898019 0.0110637
0.907997 0.0110641
0.917975 0.010915
0.927953 0.0106995
0.937931 0.0105608
0.947909 0.0105179
0.957887 0.0104702
0.967865 0.0103113
0.977843 0.0102677
0.987821 0.0101222
0.997799 0.0100879
1.00778 0.00984308
1.01775 0.00971375
1.02773 0.0096929
1.03771 0.00967028
1.04769 0.00955101
1.05767 0.00943923
1.06764 0.00933084
1.07762 0.00932022
1.0876 0.00912551
1.09758 0.00902906
1.10756 0.0089373
1.11753 0.00893461
1.12751 0.00884835
1.13749 0.00876537
1.14747 0.00876828
1.15745 0.00860451
1.16742 0.00852956
1.1774 0.00845569
1.18738 0.00838565
1.19736 0.00831782
1.20734 0.00825237
1.21731 0.00818754
1.22729 0.00812592
1.23727 0.00806765
1.24725 0.0080097
1.25723 0.00787352
1.2672 0.00790118
1.27718 0.00777101
1.28716 0.00771942
1.29714 0.00767176
1.30712 0.00762676
1.31709 0.00758156
1.32707 0.00746091
1.33705 0.00749629
1.34703 0.00737831
1.35701 0.00734066
1.36698 0.00730445
1.37696 0.0072678
1.38694 0.00715638
1.39692 0.00712336
1.4069 0.00709052
1.41687 0.00705967
1.42685 0.00703109
1.43683 0.00692711
1.44681 0.00689954
1.45679 0.00687127
1.46676 0.00684659
1.47674 0.00674873
1.48672 0.00665012
1.4967 0.0067014
1.50668 0.0066052
1.51665 0.00658562
1.52663 0.0065652
1.53661 0.00647207
1.54659 0.00637869
1.55657 0.00636123
1.56654 0.00634513
1.57652 0.00632982
1.5865 0.00623971
1.59648 0.0062247
1.60646 0.0062112
1.61643 0.00612393
1.62641 0.00611234
1.63639 0.00610071
1.64637 0.00609021
1.65635 0.00600363
1.66632 0.00599419
1.6763 0.0059853
1.68628 0.00590047
1.69626 0.00589321
1.70624 0.00588584
1.71621 0.00580156
1.72619 0.00579669
1.73617 0.00579158
1.74615 0.00562747
1.75613 0.00562269
1.7661 0.00561854
1.77608 0.00561584
1.78606 0.0056136
1.79604 0.00552999
1.80602 0.00552849
1.81599 0.00552674
1.82597 0.00544321
1.83595 0.0053602
1.84593 0.00536013
1.85591 0.00535973
1.86588 0.00535992
1.87586 0.00527697
1.88584 0.00527787
1.89582 0.00527936
1.9058 0.00528233
1.91577 0.00519834
1.92575 0.00520025
1.93573 0.00520368
1.94571 0.00511938
1.95569 0.00503367
1.96566 0.00503696
1.97564 0.00504181
1.98562 0.00495564
1.9956 0.00495938
2.00558 0.00496479
2.01555 0.00487747
2.02553 0.00488186
2.03551 0.00488759
2.04549 0.00489424
2.05547 0.0048055
2.06544 0.00481141
2.07542 0.00481845
2.0854 0.00482548
2.09538 0.00473401
2.10536 0.00474126
2.11533 0.00464966
2.12531 0.00465733
2.13529 0.00466398
2.14527 0.0046728
2.15525 0.00457844
2.16522 0.00458568
2.1752 0.0045949
2.18518 0.00449834
2.19516 7.37651e-10
2.20514 7.37799e-10
2.21511 7.38204e-10
2.22509 7.38614e-10
2.23507 7.38737e-10
2.24505 7.39207e-10
2.25503 7.39705e-10
2.265 7.4025e-10
2.27498 7.41161e-10
2.28496 7.42115e-10
2.29494 7.42782e-10
2.30492 7.43824e-10
2.31489 7.44912e-10
2.32487 7.4605e-10
2.33485 7.47569e-10
2.34483 7.48464e-10
2.35481 7.50092e-10
2.36478 7.51775e-10
2.37476 7.5282e-10
2.38474 7.54609e-10
2.39472 7.56463e-10
2.40469 7.58018e-10
2.41467 7.5999e-10
2.42465 7.62028e-10
2.43463 7.63763e-10
2.44461 7.65929e-10
2.45458 7.68162e-10
2.46456 7.70087e-10
2.47454 7.72455e-10
2.48452 7.7451e-10
2.4945 7.77022e-10
2.50447 7.79613e-10
2.51445 7.81483e-10
2.52443 7.84218e-10
2.53441 7.87038e-10
2.54439 7.89118e-10
2.55436 7.92095e-10
2.56434 7.95159e-10
2.57432 7.97464e-10
2.5843 8.00267e-10
2.59428 8.0316e-10
2.60425 8.06134e-10
2.61423 8.09199e-10
2.62421 8.11901e-10
2.63419 8.14693e-10
2.64417 8.18019e-10
2.65414 8.21448e-10
2.66412 8.24505e-10
2.6741 8.2717e-10
2.68408 8.30407e-10
2.69406 8.34226e-10
2.70403 8.37658e-10
2.71401 8.4069e-10
2.72399 8.43863e-10
2.73397 8.47434e-10
2.74395 8.50853e-10
2.75392 8.54321e-10
2.7639 8.57781e-10
2.77388 8.61291e-10
2.78386 8.64851e-10
2.79384 8.68456e-10
2.80381 8.72056e-10
2.81379 8.75645e-10
2.82377 8.79288e-10
2.83375 8.82971e-10
2.84373 8.86709e-10
2.8537 8.90372e-10
2.86368 8.94084e-10
2.87366 8.97906e-10
2.88364 9.01654e-10
2.89362 9.05381e-10
2.90359 9.09225e-10
2.91357 9.13046e-10
2.92355 9.16844e-10
2.93353 9.20693e-10
2.94351 9.24515e-10
2.95348 9.28388e-10
2.96346 9.3223e-10
2.97344 9.36117e-10
2.98342 9.40047e-10
2.9934 9.4387e-10
3.00337 9.47739e-10
3.01335 9.51649e-10
3.02333 9.55518e-10
3.03331 9.59426e-10
3.04329 9.63295e-10
3.05326 9.67201e-10
3.06324 9.71063e-10
3.07322 9.7496e-10
3.0832 9.78891e-10
3.09318 9.82607e-10
3.10315 9.86513e-10
3.11313 9.90456e-10
3.12311 9.94171e-10
3.13309 9.97992e-10
3.14307 1.00184e-09
3.15304 1.00563e-09
3.16302 1.00934e-09
3.173 1.01307e-09
3.18298 1.01692e-09
3.19296 1.0206e-09
3.20293 1.0243e-09
3.21291 1.02801e-09
3.22289 1.03153e-09
3.23287 1.03515e-09
3.24285 1.0388e-09
3.25282 1.04234e-09
3.2628 1.0459e-09
3.27278 1.04945e-09
3.28276 1.0529e-09
3.29274 1.05624e-09
3.30271 1.05969e-09
3.31269 1.06312e-09
3.32267 1.06634e-09
3.33265 1.06954e-09
3.34263 1.07295e-09
3.3526 1.07612e-09
3.36258 1.07916e-09
3.37256 1.08229e-09
3.38254 1.08541e-09
3.39252 1.08849e-09
3.40249 1.09143e-09
3.41247 1.09422e-09
3.42245 1.09709e-09
3.43243 1.09995e-09
3.44241 1.10263e-09
3.45238 1.10527e-09
3.46236 1.108e-09
3.47234 1.11054e-09
3.48232 1.11304e-09
3.4923 1.1155e-09
3.50227 1.11776e-09
3.51225 1.12025e-09
3.52223 1.12239e-09
3.53221 1.12447e-09
3.54219 1.12677e-09
3.55216 1.12872e-09
3.56214 1.13059e-09
3.57212 1.13253e-09
3.5821 1.1344e-09
3.59208 1.13605e-09
3.60205 1.1376e-09
3.61203 1.13938e-09
3.62201 1.14076e-09
3.63199 1.14204e-09
3.64197 1.14355e-09
3.65194 1.14464e-09
3.66192 1.14578e-09
3.6719 1.14699e-09
3.68188 1.14776e-09
3.69186 1.14858e-09
3.70183 1.14945e-09
3.71181 1.15021e-09
3.72179 1.15068e-09
3.73177 1.1512e-09
3.74175 1.15159e-09
3.75172 1.15184e-09
3.7617 1.15214e-09
3.77168 1.15195e-09
3.78166 1.15197e-09
3.79164 1.15204e-09
3.80161 1.15159e-09
3.81159 1.15136e-09
3.82157 1.15098e-09
3.83155 1.15025e-09
3.84153 1.14955e-09
3.8515 1.14869e-09
3.86148 1.14785e-09
3.87146 1.14685e-09
3.88144 1.14567e-09
3.89142 1.14451e-09
3.90139 1.14298e-09
3.91137 1.14147e-09
3.92135 1.13997e-09
3.93133 1.13808e-09
3.94131 1.1362e-09
3.95128 1.13413e-09
3.96126 1.13207e-09
3.97124 1.1298e-09
3.98122 1.12734e-09
3.99119 1.12487e-09
4.00117 1.1222e-09
4.01115 1.11953e-09
4.02113 1.11643e-09
4.03111 1.11333e-09
4.04108 1.11043e-09
4.05106 1.10689e-09
4.06104 1.10333e-09
4.07102 1.09998e-09
4.081 1.09619e-09
4.09097 1.09216e-09
4.10095 1.08812e-09
4.11093 1.08405e-09
4.12091 1.07976e-09
4.13089 1.07522e-09
4.14086 1.07065e-09
4.15084 1.06606e-09
4.16082 1.06122e-09
4.1708 1.05614e-09
4.18078 1.05081e-09
4.19075 1.04544e-09
4.20073 1.04026e-09
4.21071 1.03461e-09
4.22069 1.0287e-09
4.23067 1.02276e-09
4.24064 1.01677e-09
4.25062 1.01074e-09
4.2606 1.00424e-09
4.27058 9.97686e-10
4.28056 9.9109e-10
4.29053 9.84232e-10
4.30051 9.77327e-10
4.31049 9.7037e-10
4.32047 9.62934e-10
4.33045 9.55446e-10
4.34042 9.48122e-10
4.3504 9.4053e-10
4.36038 9.3267e-10
4.37036 9.24542e-10
4.38034 9.16358e-10
4.39031 9.08119e-10
4.40029 8.99612e-10
4.41027 8.91048e-10
4.42025 8.82424e-10
4.43023 8.73531e-10
4.4402 8.64374e-10
4.45018 8.55157e-10
4.46016 8.46081e-10
4.47014 8.36536e-10
4.48012 8.26931e-10
4.49009 8.17264e-10
4.50007 8.07136e-10
4.51005 7.97143e-10
4.52003 7.87086e-10
4.53001 7.76771e-10
4.53998 7.66202e-10
4.54996 7.55758e-10
4.55994 7.45062e-10
4.56992 7.34112e-10
4.5799 7.23103e-10
